date,well_id,field,formation,oil_bbl,gas_mcf,water_bbl,flowing_hours,tubing_head_pressure_psi,downtime_hours,liquid_bbl,water_cut_pct,gor_scf_bbl
2024-05-30,EXM-PB-102,Permian North,Wolfcamp B,650.01,584.06,250.21,24.0,2644.9,0.0,900.22,27.79,898.54
2024-05-31,EXM-PB-102,Permian North,Wolfcamp B,586.47,539.76,231.86,24.0,2660.6,0.0,818.33,28.33,920.35
2024-06-01,EXM-PB-102,Permian North,Wolfcamp B,619.96,567.09,239.19,24.0,2631.7,0.0,859.1500000000001,27.84,914.72
2024-06-02,EXM-PB-102,Permian North,Wolfcamp B,612.52,548.93,232.61,24.0,2654.5,0.0,845.13,27.52,896.18
2024-06-03,EXM-PB-102,Permian North,Wolfcamp B,624.53,589.45,252.13,24.0,2645.6,0.0,876.66,28.76,943.83
2024-06-04,EXM-PB-102,Permian North,Wolfcamp B,451.97,396.18,192.03,18.0,2609.8,6.0,644.0,29.82,876.56
2024-06-05,EXM-PB-102,Permian North,Wolfcamp B,613.9,548.78,242.25,24.0,2670.2,0.0,856.15,28.3,893.92
2024-06-06,EXM-PB-102,Permian North,Wolfcamp B,584.92,533.12,280.24,24.0,2645.5,0.0,865.16,32.39,911.44
2024-06-07,EXM-PB-102,Permian North,Wolfcamp B,645.1,499.39,228.21,24.0,2681.3,0.0,873.3100000000001,26.13,774.13
2024-06-08,EXM-PB-102,Permian North,Wolfcamp B,584.61,500.55,243.82,24.0,2583.5,0.0,828.4300000000001,29.43,856.21
2024-06-09,EXM-PB-102,Permian North,Wolfcamp B,248.76,223.24,94.98,9.6,2524.4,14.4,343.74,27.63,897.41
2024-06-10,EXM-PB-102,Permian North,Wolfcamp B,606.06,529.93,238.36,24.0,2670.9,0.0,844.42,28.23,874.39
2024-06-11,EXM-PB-102,Permian North,Wolfcamp B,618.75,584.94,258.88,24.0,2628.5,0.0,877.63,29.5,945.36
2024-06-12,EXM-PB-102,Permian North,Wolfcamp B,659.84,553.34,312.31,24.0,2633.8,0.0,972.1500000000001,32.13,838.6
2024-06-13,EXM-PB-102,Permian North,Wolfcamp B,461.94,384.18,202.89,18.0,2670.9,6.0,664.8299999999999,30.52,831.67
2024-06-14,EXM-PB-102,Permian North,Wolfcamp B,618.42,572.22,286.93,24.0,2618.7,0.0,905.3499999999999,31.69,925.29
2024-06-15,EXM-PB-102,Permian North,Wolfcamp B,580.71,540.36,215.56,24.0,2629.2,0.0,796.27,27.07,930.52
2024-06-16,EXM-PB-102,Permian North,Wolfcamp B,621.09,570.03,278.19,24.0,2618.8,0.0,899.28,30.93,917.79
2024-06-17,EXM-PB-102,Permian North,Wolfcamp B,613.14,543.11,222.38,24.0,2740.9,0.0,835.52,26.62,885.78
2024-06-18,EXM-PB-102,Permian North,Wolfcamp B,613.29,562.51,258.88,24.0,2649.7,0.0,872.17,29.68,917.2
2024-06-19,EXM-PB-102,Permian North,Wolfcamp B,593.01,519.94,268.38,24.0,2599.5,0.0,861.39,31.16,876.78
2024-06-20,EXM-PB-102,Permian North,Wolfcamp B,601.9,513.78,256.54,24.0,2582.0,0.0,858.44,29.88,853.6
2024-06-21,EXM-PB-102,Permian North,Wolfcamp B,607.91,541.18,258.68,24.0,2546.9,0.0,866.5899999999999,29.85,890.23
2024-06-22,EXM-PB-102,Permian North,Wolfcamp B,628.34,518.13,241.99,24.0,2580.4,0.0,870.33,27.8,824.6
2024-06-23,EXM-PB-102,Permian North,Wolfcamp B,564.49,484.86,231.11,24.0,2590.5,0.0,795.6,29.05,858.93
2024-06-24,EXM-PB-102,Permian North,Wolfcamp B,433.94,386.29,152.94,18.0,2634.7,6.0,586.88,26.06,890.19
2024-06-25,EXM-PB-102,Permian North,Wolfcamp B,630.36,537.43,279.9,24.0,2640.4,0.0,910.26,30.75,852.58
2024-06-26,EXM-PB-102,Permian North,Wolfcamp B,608.01,517.4,240.55,24.0,2660.7,0.0,848.56,28.35,850.97
2024-06-27,EXM-PB-102,Permian North,Wolfcamp B,572.71,528.31,234.69,24.0,2559.9,0.0,807.4000000000001,29.07,922.47
2024-06-28,EXM-PB-102,Permian North,Wolfcamp B,595.17,508.14,236.12,24.0,2596.7,0.0,831.29,28.4,853.77
2024-06-29,EXM-PB-102,Permian North,Wolfcamp B,581.86,485.26,255.65,24.0,2554.0,0.0,837.51,30.53,833.98
2024-06-30,EXM-PB-102,Permian North,Wolfcamp B,433.21,404.6,169.94,18.0,2626.0,6.0,603.15,28.18,933.96
2024-07-01,EXM-PB-102,Permian North,Wolfcamp B,592.11,497.56,266.88,24.0,2674.0,0.0,858.99,31.07,840.32
2024-07-02,EXM-PB-102,Permian North,Wolfcamp B,563.74,516.86,221.75,24.0,2656.1,0.0,785.49,28.23,916.84
2024-07-03,EXM-PB-102,Permian North,Wolfcamp B,586.55,551.25,263.53,24.0,2602.4,0.0,850.0799999999999,31.0,939.82
2024-07-04,EXM-PB-102,Permian North,Wolfcamp B,620.89,555.61,293.54,24.0,2689.2,0.0,914.4300000000001,32.1,894.86
2024-07-05,EXM-PB-102,Permian North,Wolfcamp B,554.22,506.07,229.28,24.0,2626.4,0.0,783.5,29.26,913.12
2024-07-06,EXM-PB-102,Permian North,Wolfcamp B,603.29,489.15,299.87,24.0,2612.7,0.0,903.16,33.2,810.8
2024-07-07,EXM-PB-102,Permian North,Wolfcamp B,553.24,482.0,235.99,24.0,2539.8,0.0,789.23,29.9,871.23
2024-07-08,EXM-PB-102,Permian North,Wolfcamp B,582.3,525.74,253.76,24.0,2639.9,0.0,836.06,30.35,902.87
2024-07-09,EXM-PB-102,Permian North,Wolfcamp B,600.41,534.21,241.48,24.0,2666.2,0.0,841.89,28.68,889.74
2024-07-10,EXM-PB-102,Permian North,Wolfcamp B,628.87,555.55,223.56,24.0,2596.5,0.0,852.4300000000001,26.23,883.41
2024-07-11,EXM-PB-102,Permian North,Wolfcamp B,556.24,468.11,229.31,24.0,2615.8,0.0,785.55,29.19,841.56
2024-07-12,EXM-PB-102,Permian North,Wolfcamp B,581.17,513.04,257.62,24.0,2655.8,0.0,838.79,30.71,882.77
2024-07-13,EXM-PB-102,Permian North,Wolfcamp B,596.81,528.49,243.0,24.0,2614.9,0.0,839.81,28.94,885.52
2024-07-14,EXM-PB-102,Permian North,Wolfcamp B,581.49,523.5,240.05,24.0,2598.9,0.0,821.54,29.22,900.27
2024-07-15,EXM-PB-102,Permian North,Wolfcamp B,599.67,534.56,274.74,24.0,2580.3,0.0,874.41,31.42,891.42
2024-07-16,EXM-PB-102,Permian North,Wolfcamp B,559.47,498.65,264.1,24.0,2595.5,0.0,823.57,32.07,891.29
2024-07-17,EXM-PB-102,Permian North,Wolfcamp B,609.61,546.92,282.86,24.0,2649.8,0.0,892.47,31.69,897.16
2024-07-18,EXM-PB-102,Permian North,Wolfcamp B,593.82,511.24,242.75,24.0,2597.0,0.0,836.57,29.02,860.93
2024-07-19,EXM-PB-102,Permian North,Wolfcamp B,596.85,511.19,276.82,24.0,2596.2,0.0,873.6700000000001,31.68,856.48
2024-07-20,EXM-PB-102,Permian North,Wolfcamp B,600.85,499.35,261.58,24.0,2644.4,0.0,862.4300000000001,30.33,831.07
2024-07-21,EXM-PB-102,Permian North,Wolfcamp B,576.95,535.54,214.83,24.0,2547.3,0.0,791.7800000000001,27.13,928.23
2024-07-22,EXM-PB-102,Permian North,Wolfcamp B,563.07,480.41,263.59,24.0,2578.0,0.0,826.6600000000001,31.89,853.2
2024-07-23,EXM-PB-102,Permian North,Wolfcamp B,584.58,477.78,248.46,24.0,2493.1,0.0,833.0400000000001,29.83,817.3
2024-07-24,EXM-PB-102,Permian North,Wolfcamp B,601.95,519.84,275.39,24.0,2524.1,0.0,877.34,31.39,863.59
2024-07-25,EXM-PB-102,Permian North,Wolfcamp B,573.94,477.65,262.59,24.0,2600.8,0.0,836.53,31.39,832.23
2024-07-26,EXM-PB-102,Permian North,Wolfcamp B,575.74,518.74,276.62,24.0,2498.4,0.0,852.36,32.45,901.0
2024-07-27,EXM-PB-102,Permian North,Wolfcamp B,588.99,508.05,289.77,24.0,2565.7,0.0,878.76,32.97,862.58
2024-07-28,EXM-PB-102,Permian North,Wolfcamp B,580.94,513.19,247.04,24.0,2560.1,0.0,827.98,29.84,883.38
2024-07-29,EXM-PB-102,Permian North,Wolfcamp B,554.23,457.45,224.4,24.0,2615.2,0.0,778.63,28.82,825.38
2024-07-30,EXM-PB-102,Permian North,Wolfcamp B,591.9,553.32,291.04,24.0,2607.5,0.0,882.94,32.96,934.82
2024-07-31,EXM-PB-102,Permian North,Wolfcamp B,564.31,513.48,232.46,24.0,2601.5,0.0,796.77,29.18,909.93
2024-08-01,EXM-PB-102,Permian North,Wolfcamp B,414.09,391.62,191.78,18.0,2637.3,6.0,605.87,31.65,945.74
2024-08-02,EXM-PB-102,Permian North,Wolfcamp B,591.4,510.83,275.39,24.0,2614.0,0.0,866.79,31.77,863.76
2024-08-03,EXM-PB-102,Permian North,Wolfcamp B,577.6,509.89,258.57,24.0,2557.9,0.0,836.1700000000001,30.92,882.77
2024-08-04,EXM-PB-102,Permian North,Wolfcamp B,555.85,488.48,260.62,24.0,2505.5,0.0,816.47,31.92,878.8
2024-08-05,EXM-PB-102,Permian North,Wolfcamp B,562.76,495.31,247.84,24.0,2648.9,0.0,810.6,30.57,880.14
2024-08-06,EXM-PB-102,Permian North,Wolfcamp B,579.09,497.59,245.16,24.0,2554.0,0.0,824.25,29.74,859.26
2024-08-07,EXM-PB-102,Permian North,Wolfcamp B,599.67,516.99,282.64,24.0,2489.6,0.0,882.31,32.03,862.12
2024-08-08,EXM-PB-102,Permian North,Wolfcamp B,550.48,453.73,227.49,24.0,2590.5,0.0,777.97,29.24,824.24
2024-08-09,EXM-PB-102,Permian North,Wolfcamp B,578.69,515.22,258.46,24.0,2537.1,0.0,837.1500000000001,30.87,890.32
2024-08-10,EXM-PB-102,Permian North,Wolfcamp B,581.07,487.07,264.19,24.0,2616.8,0.0,845.26,31.26,838.23
2024-08-11,EXM-PB-102,Permian North,Wolfcamp B,555.82,515.7,249.6,24.0,2551.9,0.0,805.4200000000001,30.99,927.82
2024-08-12,EXM-PB-102,Permian North,Wolfcamp B,573.32,494.68,246.92,24.0,2614.8,0.0,820.24,30.1,862.83
2024-08-13,EXM-PB-102,Permian North,Wolfcamp B,604.67,554.12,286.09,24.0,2631.2,0.0,890.76,32.12,916.4
2024-08-14,EXM-PB-102,Permian North,Wolfcamp B,563.78,499.46,249.91,24.0,2606.3,0.0,813.6899999999999,30.71,885.91
2024-08-15,EXM-PB-102,Permian North,Wolfcamp B,585.56,492.81,293.46,24.0,2598.2,0.0,879.02,33.38,841.6
2024-08-16,EXM-PB-102,Permian North,Wolfcamp B,567.52,495.04,257.06,24.0,2595.6,0.0,824.5799999999999,31.17,872.29
2024-08-17,EXM-PB-102,Permian North,Wolfcamp B,528.55,485.02,213.54,24.0,2524.9,0.0,742.0899999999999,28.78,917.64
2024-08-18,EXM-PB-102,Permian North,Wolfcamp B,512.06,448.8,247.63,21.6,2555.8,2.4,759.6899999999999,32.6,876.46
2024-08-19,EXM-PB-102,Permian North,Wolfcamp B,565.46,478.52,276.58,24.0,2596.3,0.0,842.04,32.85,846.25
2024-08-20,EXM-PB-102,Permian North,Wolfcamp B,558.55,471.75,255.18,24.0,2571.9,0.0,813.73,31.36,844.6
2024-08-21,EXM-PB-102,Permian North,Wolfcamp B,573.01,537.1,245.93,24.0,2482.0,0.0,818.94,30.03,937.33
2024-08-22,EXM-PB-102,Permian North,Wolfcamp B,574.02,522.36,258.42,24.0,2497.7,0.0,832.44,31.04,910.0
2024-08-23,EXM-PB-102,Permian North,Wolfcamp B,418.4,362.38,208.26,18.0,2566.0,6.0,626.66,33.23,866.11
2024-08-24,EXM-PB-102,Permian North,Wolfcamp B,409.01,371.58,188.44,18.0,2524.0,6.0,597.45,31.54,908.49
2024-08-25,EXM-PB-102,Permian North,Wolfcamp B,551.25,485.64,248.13,24.0,2553.6,0.0,799.38,31.04,880.98
2024-08-26,EXM-PB-102,Permian North,Wolfcamp B,544.41,483.09,272.13,24.0,2503.3,0.0,816.54,33.33,887.36
2024-08-27,EXM-PB-102,Permian North,Wolfcamp B,578.48,545.22,273.57,24.0,2525.5,0.0,852.05,32.11,942.5
2024-08-28,EXM-PB-102,Permian North,Wolfcamp B,544.95,467.79,239.72,24.0,2553.7,0.0,784.6700000000001,30.55,858.41
2024-08-29,EXM-PB-102,Permian North,Wolfcamp B,555.85,515.48,264.35,24.0,2538.7,0.0,820.2,32.23,927.37
2024-08-30,EXM-PB-102,Permian North,Wolfcamp B,560.47,488.95,291.63,24.0,2584.4,0.0,852.1,34.22,872.39
2024-08-31,EXM-PB-102,Permian North,Wolfcamp B,529.08,451.93,285.54,24.0,2510.7,0.0,814.6200000000001,35.05,854.18
2024-09-01,EXM-PB-102,Permian North,Wolfcamp B,552.08,513.85,229.02,24.0,2516.4,0.0,781.1,29.32,930.75
2024-09-02,EXM-PB-102,Permian North,Wolfcamp B,527.45,459.71,294.2,24.0,2538.5,0.0,821.6500000000001,35.81,871.57
2024-09-03,EXM-PB-102,Permian North,Wolfcamp B,540.51,458.77,291.42,24.0,2571.5,0.0,831.9300000000001,35.03,848.77
2024-09-04,EXM-PB-102,Permian North,Wolfcamp B,522.43,471.51,258.56,24.0,2476.2,0.0,780.99,33.11,902.53
2024-09-05,EXM-PB-102,Permian North,Wolfcamp B,518.08,462.96,240.69,24.0,2571.8,0.0,758.77,31.72,893.61
2024-09-06,EXM-PB-102,Permian North,Wolfcamp B,519.23,430.15,249.84,24.0,2591.9,0.0,769.07,32.49,828.44
2024-09-07,EXM-PB-102,Permian North,Wolfcamp B,203.04,184.49,80.42,9.6,2537.2,14.4,283.46,28.37,908.64
2024-09-08,EXM-PB-102,Permian North,Wolfcamp B,578.78,504.57,273.35,24.0,2648.8,0.0,852.13,32.08,871.78
2024-09-09,EXM-PB-102,Permian North,Wolfcamp B,513.82,447.66,245.88,24.0,2556.9,0.0,759.7,32.37,871.24
2024-09-10,EXM-PB-102,Permian North,Wolfcamp B,527.44,444.19,266.78,21.6,2533.0,2.4,794.22,33.59,842.16
2024-09-11,EXM-PB-102,Permian North,Wolfcamp B,547.79,510.63,253.03,24.0,2513.3,0.0,800.8199999999999,31.6,932.16
2024-09-12,EXM-PB-102,Permian North,Wolfcamp B,536.21,475.6,242.12,24.0,2542.7,0.0,778.33,31.11,886.97
2024-09-13,EXM-PB-102,Permian North,Wolfcamp B,525.37,474.38,258.1,24.0,2449.9,0.0,783.47,32.94,902.94
2024-09-14,EXM-PB-102,Permian North,Wolfcamp B,517.02,471.93,266.73,24.0,2554.9,0.0,783.75,34.03,912.79
2024-09-15,EXM-PB-102,Permian North,Wolfcamp B,556.36,485.07,278.48,24.0,2494.7,0.0,834.84,33.36,871.86
2024-09-16,EXM-PB-102,Permian North,Wolfcamp B,556.27,476.31,295.86,24.0,2485.8,0.0,852.13,34.72,856.26
2024-09-17,EXM-PB-102,Permian North,Wolfcamp B,511.36,448.51,244.48,24.0,2528.8,0.0,755.84,32.35,877.09
2024-09-18,EXM-PB-102,Permian North,Wolfcamp B,532.28,476.53,268.4,24.0,2493.7,0.0,800.68,33.52,895.26
2024-09-19,EXM-PB-102,Permian North,Wolfcamp B,539.44,455.85,259.21,24.0,2450.2,0.0,798.6500000000001,32.46,845.04
2024-09-20,EXM-PB-102,Permian North,Wolfcamp B,528.83,463.08,285.63,24.0,2540.3,0.0,814.46,35.07,875.67
2024-09-21,EXM-PB-102,Permian North,Wolfcamp B,553.47,475.2,274.98,24.0,2539.2,0.0,828.45,33.19,858.58
2024-09-22,EXM-PB-102,Permian North,Wolfcamp B,526.14,465.35,276.5,24.0,2458.2,0.0,802.64,34.45,884.46
2024-09-23,EXM-PB-102,Permian North,Wolfcamp B,547.58,501.28,275.94,24.0,2533.1,0.0,823.52,33.51,915.45
2024-09-24,EXM-PB-102,Permian North,Wolfcamp B,495.37,422.15,285.4,24.0,2508.4,0.0,780.77,36.55,852.19
2024-09-25,EXM-PB-102,Permian North,Wolfcamp B,562.26,471.26,282.72,24.0,2504.9,0.0,844.98,33.46,838.15
2024-09-26,EXM-PB-102,Permian North,Wolfcamp B,534.33,449.82,266.73,24.0,2521.8,0.0,801.0600000000001,33.3,841.84
2024-09-27,EXM-PB-102,Permian North,Wolfcamp B,387.29,322.2,195.72,18.0,2536.0,6.0,583.01,33.57,831.93
2024-09-28,EXM-PB-102,Permian North,Wolfcamp B,472.8,406.85,240.95,24.0,2520.2,0.0,713.75,33.76,860.51
2024-09-29,EXM-PB-102,Permian North,Wolfcamp B,513.5,471.84,261.68,24.0,2490.2,0.0,775.1800000000001,33.76,918.87
2024-09-30,EXM-PB-102,Permian North,Wolfcamp B,539.68,482.36,267.01,24.0,2470.6,0.0,806.6899999999999,33.1,893.79
2024-10-01,EXM-PB-102,Permian North,Wolfcamp B,500.44,428.67,276.9,24.0,2531.5,0.0,777.3399999999999,35.62,856.59
2024-10-02,EXM-PB-102,Permian North,Wolfcamp B,541.8,481.76,258.44,24.0,2543.7,0.0,800.24,32.3,889.18
2024-10-03,EXM-PB-102,Permian North,Wolfcamp B,504.83,462.55,253.3,24.0,2532.2,0.0,758.13,33.41,916.25
2024-10-04,EXM-PB-102,Permian North,Wolfcamp B,550.95,485.28,282.24,24.0,2528.1,0.0,833.19,33.87,880.81
2024-10-05,EXM-PB-102,Permian North,Wolfcamp B,434.27,381.78,234.39,21.6,2547.7,2.4,668.66,35.05,879.13
2024-10-06,EXM-PB-102,Permian North,Wolfcamp B,546.62,474.5,280.02,24.0,2544.8,0.0,826.64,33.87,868.06
2024-10-07,EXM-PB-102,Permian North,Wolfcamp B,574.2,520.07,289.41,24.0,2461.6,0.0,863.6100000000001,33.51,905.73
2024-10-08,EXM-PB-102,Permian North,Wolfcamp B,509.55,432.54,257.27,24.0,2466.1,0.0,766.8199999999999,33.55,848.87
2024-10-09,EXM-PB-102,Permian North,Wolfcamp B,531.12,429.05,240.14,24.0,2521.5,0.0,771.26,31.14,807.82
2024-10-10,EXM-PB-102,Permian North,Wolfcamp B,519.69,441.59,275.79,24.0,2450.4,0.0,795.48,34.67,849.72
2024-10-11,EXM-PB-102,Permian North,Wolfcamp B,507.3,471.92,274.71,24.0,2466.6,0.0,782.01,35.13,930.26
2024-10-12,EXM-PB-102,Permian North,Wolfcamp B,494.77,429.21,262.28,24.0,2502.8,0.0,757.05,34.65,867.49
2024-10-13,EXM-PB-102,Permian North,Wolfcamp B,543.32,490.12,266.74,24.0,2470.2,0.0,810.0600000000001,32.93,902.08
2024-10-14,EXM-PB-102,Permian North,Wolfcamp B,518.07,468.31,247.09,24.0,2472.5,0.0,765.1600000000001,32.29,903.95
2024-10-15,EXM-PB-102,Permian North,Wolfcamp B,534.61,486.8,260.4,24.0,2426.7,0.0,795.01,32.75,910.57
2024-10-16,EXM-PB-102,Permian North,Wolfcamp B,518.06,441.11,299.19,24.0,2457.8,0.0,817.25,36.61,851.47
2024-10-17,EXM-PB-102,Permian North,Wolfcamp B,540.84,460.58,271.71,24.0,2480.8,0.0,812.55,33.44,851.6
2024-10-18,EXM-PB-102,Permian North,Wolfcamp B,512.11,454.03,253.86,24.0,2502.6,0.0,765.97,33.14,886.59
2024-10-19,EXM-PB-102,Permian North,Wolfcamp B,475.71,409.22,241.97,24.0,2496.3,0.0,717.68,33.72,860.23
2024-10-20,EXM-PB-102,Permian North,Wolfcamp B,556.34,491.74,289.17,24.0,2501.1,0.0,845.51,34.2,883.88
2024-10-21,EXM-PB-102,Permian North,Wolfcamp B,529.19,468.12,297.97,24.0,2465.6,0.0,827.1600000000001,36.02,884.6
2024-10-22,EXM-PB-102,Permian North,Wolfcamp B,494.03,411.01,247.78,24.0,2438.7,0.0,741.81,33.4,831.95
2024-10-23,EXM-PB-102,Permian North,Wolfcamp B,515.52,456.32,273.17,24.0,2445.8,0.0,788.69,34.64,885.16
2024-10-24,EXM-PB-102,Permian North,Wolfcamp B,512.18,497.49,295.94,24.0,2519.1,0.0,808.1199999999999,36.62,971.32
2024-10-25,EXM-PB-102,Permian North,Wolfcamp B,499.8,416.25,249.06,24.0,2486.0,0.0,748.86,33.26,832.83
2024-10-26,EXM-PB-102,Permian North,Wolfcamp B,520.38,444.29,289.5,24.0,2446.6,0.0,809.88,35.75,853.78
2024-10-27,EXM-PB-102,Permian North,Wolfcamp B,526.95,447.91,308.56,24.0,2485.3,0.0,835.51,36.93,850.0
2024-10-28,EXM-PB-102,Permian North,Wolfcamp B,500.97,444.4,277.72,24.0,2443.5,0.0,778.69,35.67,887.08
2024-10-29,EXM-PB-102,Permian North,Wolfcamp B,511.86,435.62,286.85,24.0,2406.3,0.0,798.71,35.91,851.05
2024-10-30,EXM-PB-102,Permian North,Wolfcamp B,507.01,441.64,261.41,24.0,2416.3,0.0,768.4200000000001,34.02,871.07
2024-10-31,EXM-PB-102,Permian North,Wolfcamp B,518.29,448.94,290.98,24.0,2412.7,0.0,809.27,35.96,866.19
2024-11-01,EXM-PB-102,Permian North,Wolfcamp B,512.43,434.68,269.04,24.0,2484.3,0.0,781.47,34.43,848.27
2024-11-02,EXM-PB-102,Permian North,Wolfcamp B,509.71,439.25,261.47,24.0,2515.4,0.0,771.1800000000001,33.91,861.76
2024-11-03,EXM-PB-102,Permian North,Wolfcamp B,506.26,438.0,290.62,24.0,2403.6,0.0,796.88,36.47,865.17
2024-11-04,EXM-PB-102,Permian North,Wolfcamp B,527.38,494.98,311.98,24.0,2466.8,0.0,839.36,37.17,938.56
2024-11-05,EXM-PB-102,Permian North,Wolfcamp B,482.83,435.99,269.5,24.0,2491.4,0.0,752.3299999999999,35.82,902.99
2024-11-06,EXM-PB-102,Permian North,Wolfcamp B,479.48,440.45,259.37,24.0,2351.8,0.0,738.85,35.1,918.6
2024-11-07,EXM-PB-102,Permian North,Wolfcamp B,518.47,449.55,292.55,24.0,2436.7,0.0,811.02,36.07,867.07
2024-11-08,EXM-PB-102,Permian North,Wolfcamp B,500.81,458.04,297.36,24.0,2384.7,0.0,798.1700000000001,37.26,914.6
2024-11-09,EXM-PB-102,Permian North,Wolfcamp B,538.66,450.14,319.81,24.0,2481.8,0.0,858.47,37.25,835.67
2024-11-10,EXM-PB-102,Permian North,Wolfcamp B,492.62,437.67,278.93,24.0,2501.4,0.0,771.55,36.15,888.45
2024-11-11,EXM-PB-102,Permian North,Wolfcamp B,482.65,442.72,278.02,24.0,2452.6,0.0,760.67,36.55,917.27
2024-11-12,EXM-PB-102,Permian North,Wolfcamp B,497.06,431.84,283.8,24.0,2396.0,0.0,780.86,36.34,868.79
2024-11-13,EXM-PB-102,Permian North,Wolfcamp B,460.08,399.58,248.24,21.6,2478.4,2.4,708.3199999999999,35.05,868.5
2024-11-14,EXM-PB-102,Permian North,Wolfcamp B,480.24,417.63,286.41,24.0,2505.0,0.0,766.6500000000001,37.36,869.63
2024-11-15,EXM-PB-102,Permian North,Wolfcamp B,486.26,392.44,294.1,24.0,2395.4,0.0,780.36,37.69,807.06
2024-11-16,EXM-PB-102,Permian North,Wolfcamp B,519.07,463.9,291.26,24.0,2337.0,0.0,810.33,35.94,893.71
2024-11-17,EXM-PB-102,Permian North,Wolfcamp B,478.45,423.48,250.62,24.0,2448.2,0.0,729.0699999999999,34.38,885.11
2024-11-18,EXM-PB-102,Permian North,Wolfcamp B,489.97,434.5,275.18,24.0,2541.8,0.0,765.1500000000001,35.96,886.79
2024-11-19,EXM-PB-102,Permian North,Wolfcamp B,481.56,408.9,265.83,24.0,2324.6,0.0,747.39,35.57,849.12
2024-11-20,EXM-PB-102,Permian North,Wolfcamp B,504.67,458.47,345.22,24.0,2393.3,0.0,849.8900000000001,40.62,908.46
2024-11-21,EXM-PB-102,Permian North,Wolfcamp B,488.76,413.23,251.28,24.0,2392.8,0.0,740.04,33.95,845.47
2024-11-22,EXM-PB-102,Permian North,Wolfcamp B,509.06,434.81,296.05,24.0,2422.4,0.0,805.11,36.77,854.14
2024-11-23,EXM-PB-102,Permian North,Wolfcamp B,491.33,422.76,282.57,24.0,2428.4,0.0,773.9,36.51,860.44
2024-11-24,EXM-PB-102,Permian North,Wolfcamp B,453.59,401.64,292.36,24.0,2444.0,0.0,745.95,39.19,885.47
2024-11-25,EXM-PB-102,Permian North,Wolfcamp B,461.7,366.13,258.13,24.0,2349.3,0.0,719.8299999999999,35.86,793.0
2024-11-26,EXM-PB-102,Permian North,Wolfcamp B,470.66,435.52,259.72,24.0,2424.1,0.0,730.3800000000001,35.56,925.34
2024-11-27,EXM-PB-102,Permian North,Wolfcamp B,496.29,440.8,278.94,24.0,2462.6,0.0,775.23,35.98,888.19
2024-11-28,EXM-PB-102,Permian North,Wolfcamp B,524.17,491.23,285.73,24.0,2437.9,0.0,809.9,35.28,937.16
2024-11-29,EXM-PB-102,Permian North,Wolfcamp B,471.92,440.34,271.89,24.0,2395.9,0.0,743.81,36.55,933.08
2024-11-30,EXM-PB-102,Permian North,Wolfcamp B,450.31,414.06,257.36,24.0,2409.6,0.0,707.6700000000001,36.37,919.5
2024-12-01,EXM-PB-102,Permian North,Wolfcamp B,481.13,417.88,281.04,24.0,2450.0,0.0,762.1700000000001,36.87,868.54
2024-12-02,EXM-PB-102,Permian North,Wolfcamp B,496.23,434.26,285.47,24.0,2396.2,0.0,781.7,36.52,875.12
2024-12-03,EXM-PB-102,Permian North,Wolfcamp B,462.03,375.65,258.5,24.0,2357.7,0.0,720.53,35.88,813.04
2024-12-04,EXM-PB-102,Permian North,Wolfcamp B,483.39,425.03,308.94,24.0,2425.6,0.0,792.3299999999999,38.99,879.27
2024-12-05,EXM-PB-102,Permian North,Wolfcamp B,474.8,404.92,246.63,24.0,2451.3,0.0,721.4300000000001,34.19,852.82
2024-12-06,EXM-PB-102,Permian North,Wolfcamp B,484.89,427.41,282.6,24.0,2456.6,0.0,767.49,36.82,881.46
2024-12-07,EXM-PB-102,Permian North,Wolfcamp B,510.15,417.81,337.23,24.0,2418.5,0.0,847.38,39.8,818.99
2024-12-08,EXM-PB-102,Permian North,Wolfcamp B,496.23,436.39,334.24,24.0,2429.9,0.0,830.47,40.25,879.41
2024-12-09,EXM-PB-102,Permian North,Wolfcamp B,499.7,450.77,294.47,24.0,2393.4,0.0,794.1700000000001,37.08,902.08
2024-12-10,EXM-PB-102,Permian North,Wolfcamp B,455.49,398.99,296.22,24.0,2388.9,0.0,751.71,39.41,875.96
2024-12-11,EXM-PB-102,Permian North,Wolfcamp B,483.39,439.1,284.99,24.0,2376.1,0.0,768.38,37.09,908.38
2024-12-12,EXM-PB-102,Permian North,Wolfcamp B,464.66,425.73,273.39,24.0,2424.4,0.0,738.05,37.04,916.22
2024-12-13,EXM-PB-102,Permian North,Wolfcamp B,477.35,421.34,294.98,24.0,2354.3,0.0,772.33,38.19,882.66
2024-12-14,EXM-PB-102,Permian North,Wolfcamp B,468.13,411.3,323.15,24.0,2335.9,0.0,791.28,40.84,878.6
2024-12-15,EXM-PB-102,Permian North,Wolfcamp B,409.45,371.11,213.07,21.6,2467.5,2.4,622.52,34.23,906.36
2024-12-16,EXM-PB-102,Permian North,Wolfcamp B,451.87,393.55,259.35,24.0,2393.3,0.0,711.22,36.47,870.94
2024-12-17,EXM-PB-102,Permian North,Wolfcamp B,463.36,406.93,284.96,24.0,2357.7,0.0,748.3199999999999,38.08,878.22
2024-12-18,EXM-PB-102,Permian North,Wolfcamp B,475.96,426.15,283.84,24.0,2431.7,0.0,759.8,37.36,895.35
2024-12-19,EXM-PB-102,Permian North,Wolfcamp B,481.44,424.35,293.75,24.0,2456.8,0.0,775.19,37.89,881.42
